Date,active_kcal,total_steps,total_distance,highly_active_seconds,active_seconds,floorAscended,floorDescended,min_heart_rate,max_heart_rate,resting_heart_rate,AverageStressLevel_TOTAL,MaxStressLevel_TOTAL,activityDuration,bodybattery_highest,bodybattery_lowest,averageMonitoringEnvironmentAltitude,sweat_loss,respiration_value
2024-03-12,64.0,3789.0,2882.0,315,2805,,,46.0,134.0,56.0,,,,,,,,
2024-03-13,1009.0,2477.0,90698.0,1500,1995,,,44.0,168.0,47.0,,,,,,,,
2024-03-14,235.0,4887.0,13395.0,315,4896,,,41.0,146.0,46.0,,,,,,,,
2024-03-15,207.0,13064.0,14701.0,1935,10301,,,38.0,137.0,44.0,,,,,,,,
2024-03-16,813.0,5723.0,26041.0,90,4675,,,49.0,137.0,46.0,,,,,,,,
2024-03-17,2928.0,7877.0,111392.0,835,6555,,,46.0,142.0,46.0,,,,,,,,
2024-03-18,121.0,6867.0,4918.0,495,6740,,,41.0,130.0,45.0,,,,,,,,
2024-03-19,140.0,7166.0,5394.0,973,6688,,,37.0,136.0,45.0,,,,,,,,
2024-03-20,1472.0,3446.0,64701.0,1410,3570,,,35.0,160.0,47.0,,,,,,,,
2024-03-21,93.0,5174.0,3848.0,420,5558,,,41.0,135.0,49.0,,,,,,,,
2024-03-22,597.0,6756.0,27425.0,2655,7236,,,39.0,163.0,50.0,,,,,,,,
2024-03-23,625.0,6879.0,10287.0,3550,7927,,,48.0,166.0,49.0,,,,,,,,
2024-03-24,3129.0,9978.0,109177.0,4950,7258,,,42.0,177.0,51.0,,,,,,,,
2024-03-25,47.0,5332.0,3986.0,540,5786,,,39.0,111.0,52.0,,,,,,,,
2024-03-26,49.0,2832.0,2138.0,510,2865,,,39.0,140.0,51.0,,,,,,,,
2024-03-27,124.0,2913.0,8772.0,555,4045,,,37.0,132.0,49.0,,,,,,,,
2024-03-28,219.0,9769.0,7324.0,1065,9020,,,40.0,139.0,49.0,,,,,,,,
2024-03-29,1952.0,5053.0,36503.0,3390,4306,,,46.0,184.0,51.0,,,,,,,,
2024-03-30,2497.0,3683.0,43324.0,3135,2970,,,52.0,174.0,54.0,,,,,,,,
2024-03-31,2252.0,4477.0,57824.0,4035,2299,,,51.0,168.0,54.0,,,,,,,,
2024-04-01,1663.0,6788.0,37427.0,4335,5058,,,47.0,169.0,54.0,,,,,,,,
2024-04-02,236.0,11530.0,8641.0,585,9615,,,38.0,144.0,57.0,,,,,,,,
2024-04-03,276.0,10634.0,7925.0,1445,10713,,,44.0,139.0,60.0,,,,,,,,
2024-04-04,1924.0,9278.0,36747.0,3870,7785,,,32.0,169.0,63.0,,,,,,,,
2024-04-05,163.0,5155.0,3854.0,315,5428,,,41.0,150.0,60.0,,,,,,,,
2024-04-06,1447.0,11394.0,35716.0,4415,8489,,,40.0,163.0,58.0,,,,,,,,
2024-04-07,2862.0,5546.0,78983.0,4130,3525,,,44.0,184.0,56.0,,,,,,,,
2024-04-08,125.0,5416.0,4049.0,870,5895,,,40.0,137.0,54.0,,,,,,,,
2024-04-09,76.0,5339.0,4008.0,330,5350,,,41.0,124.0,52.0,,,,,,,,
2024-04-10,973.0,4387.0,62992.0,2610,3765,,,47.0,157.0,50.0,,,,,,,,
2024-04-11,65.0,7121.0,5342.0,960,6860,,,37.0,131.0,47.0,,,,,,,,
2024-04-12,68.0,3965.0,2964.0,225,3720,,,42.0,132.0,49.0,,,,,,,,
2024-04-13,683.0,3819.0,38489.0,3255,2924,,,42.0,168.0,47.0,,,,,,,,
2024-04-14,1804.0,7214.0,57615.0,6133,4329,,,48.0,169.0,48.0,,,,,,,,
2024-04-15,22.0,6710.0,5037.0,730,7060,,,36.0,121.0,49.0,,,,,,,,
2024-04-16,629.0,3661.0,68147.0,1320,4335,,,38.0,156.0,49.0,,,,,,,,
2024-04-17,112.0,4444.0,3354.0,1085,4050,,,41.0,141.0,49.0,,,,,,,,
2024-04-18,61.0,4071.0,3043.0,435,3597,,,40.0,134.0,49.0,,,,,,,,
2024-04-19,297.0,7642.0,23109.0,1325,7561,,,38.0,137.0,49.0,,,,,,,,
2024-04-20,768.0,12726.0,30330.0,2460,11268,,,44.0,151.0,50.0,,,,,,,,
2024-04-21,159.0,7185.0,3983.0,585,7808,,,33.0,147.0,51.0,,,,,,,,
2024-04-22,633.0,3605.0,38294.0,1194,2890,,,41.0,159.0,51.0,,,,,,,,
2024-04-23,116.0,5406.0,5502.0,780,5599,,,44.0,138.0,53.0,,,,,,,,
2024-04-24,592.0,3529.0,30293.0,285,4568,,,56.0,151.0,55.0,,,,,,,,
2024-04-25,381.0,8387.0,6270.0,840,9279,,,52.0,144.0,57.0,,,,,,,,
2024-04-26,344.0,8860.0,6643.0,2180,7203,,,53.0,149.0,58.0,,,,,,,,
2024-04-27,2250.0,9702.0,69146.0,2600,8190,,,58.0,175.0,60.0,,,,,,,,
2024-04-28,1505.0,10779.0,35133.0,6315,9015,,,44.0,168.0,61.0,,,,,,,,
2024-04-29,1268.0,5159.0,46200.0,2775,4350,,,46.0,137.0,61.0,,,,,,,,
2024-04-30,1713.0,6096.0,55077.0,2475,5650,,,50.0,162.0,61.0,,,,,,,,
2024-05-01,683.0,8095.0,6195.0,1470,7425,,,46.0,155.0,62.0,,,,,,,,
2024-05-02,23.0,123.0,92.0,120,180,,,62.0,106.0,61.0,,,,,,,,
